Country Code,Country Name,Region,Income Group,Year,% of female pop. age 25+ with no education,% of female pop. age 25+ with primary schooling,% of female pop. age 25+ with secondary schooling,% of female pop. age 25+ with tertiary schooling,% of pop. age 25+ with no education,% of pop. age 25+ with primary schooling,% of pop. age 25+ with secondary schooling,% of pop. age 25+ with tertiary schooling,"Avg. years of primary schooling, age 25+, female","Avg. years of primary schooling, age 25+, total","Avg. years of secondary schooling, age 25+, female","Avg. years of secondary schooling, age 25+, total","Avg. years of tertiary schooling, age 25+, female","Avg. years of tertiary schooling, age 25+, total","Avg. years of total schooling, age 25+, female","Avg. years of total schooling, age 25+, total","Pop. in thousands, age 25+, female","Pop. in thousands, age 25+, total",Life Expectancy at birth
MLT,Malta,Middle East & North Africa,High income: nonOECD,2005,6.69,29.11,8.85,7.36,5.72,26.19,13.14,9.21,5.6,5.65,3.55,3.87,0.32,0.39,9.47,9.92,138.0,270.0,79.3
MLT,Malta,Middle East & North Africa,High income: nonOECD,2010,2.36,28.75,11.31,10.47,1.92,25.11,13.88,11.86,5.73,5.79,3.7,4.03,0.45,0.51,9.89,10.33,148.0,287.0,81.3975609756098
MMR,Myanmar,East Asia & Pacific,Low income,1970,81.76,4.79,1.28,0.07,77.8,4.13,2.62,0.19,0.55,0.7,0.22,0.41,0.0,0.01,0.78,1.12,5455.0,10775.0,48.796
MMR,Myanmar,East Asia & Pacific,Low income,1975,82.0,4.91,1.1,0.0,78.3,3.78,2.1,0.13,0.56,0.7,0.23,0.42,0.0,0.01,0.79,1.12,6102.0,12044.0,50.907
MMR,Myanmar,East Asia & Pacific,Low income,1980,71.52,8.56,2.4,0.31,67.12,6.05,4.26,0.53,0.9,1.04,0.37,0.62,0.02,0.03,1.28,1.68,6904.0,13591.0,52.91
MMR,Myanmar,East Asia & Pacific,Low income,1985,60.4,12.86,3.59,0.96,55.8,8.47,5.72,1.33,1.26,1.38,0.53,0.81,0.05,0.07,1.84,2.26,7807.0,15354.0,54.97
MMR,Myanmar,East Asia & Pacific,Low income,1990,54.52,16.01,6.17,1.18,43.02,14.0,3.73,2.75,1.49,1.66,0.68,0.63,0.06,0.14,2.23,2.43,8813.0,17314.0,56.849
MMR,Myanmar,East Asia & Pacific,Low income,1995,49.42,18.3,8.13,1.39,37.26,15.99,5.11,2.93,1.68,1.84,0.81,0.72,0.07,0.15,2.56,2.71,10032.0,19681.0,58.46
MMR,Myanmar,East Asia & Pacific,Low income,2000,43.02,21.55,9.73,1.68,31.71,18.54,6.22,3.13,2.04,2.15,0.93,0.8,0.08,0.16,3.06,3.1,11524.0,22572.0,60.063
MMR,Myanmar,East Asia & Pacific,Low income,2005,36.4,25.22,11.35,2.15,26.42,21.32,7.14,3.72,2.41,2.46,1.07,0.9,0.11,0.19,3.59,3.55,13156.0,25691.0,61.607
MMR,Myanmar,East Asia & Pacific,Low income,2010,30.25,30.98,13.79,2.76,21.72,23.67,8.32,4.88,2.84,2.76,1.28,1.08,0.14,0.25,4.25,4.09,14774.0,28769.0,63.525
MNE,Montenegro,Europe & Central Asia,Upper middle income,1970,,,,,,,,,,,,,,,,,,,69.929
MNE,Montenegro,Europe & Central Asia,Upper middle income,1975,,,,,,,,,,,,,,,,,,,72.041
MNE,Montenegro,Europe & Central Asia,Upper middle income,1980,,,,,,,,,,,,,,,,,,,73.13
MNE,Montenegro,Europe & Central Asia,Upper middle income,1985,,,,,,,,,,,,,,,,,,,73.981
MNE,Montenegro,Europe & Central Asia,Upper middle income,1990,,,,,,,,,,,,,,,,,,,74.627
MNE,Montenegro,Europe & Central Asia,Upper middle income,1995,,,,,,,,,,,,,,,,,,,74.099
MNE,Montenegro,Europe & Central Asia,Upper middle income,2000,,,,,,,,,,,,,,,,,,,73.228
MNE,Montenegro,Europe & Central Asia,Upper middle income,2005,,,,,,,,,,,,,,,,,,,73.642
MNE,Montenegro,Europe & Central Asia,Upper middle income,2010,,,,,,,,,,,,,,,,,,,75.151
MNG,Mongolia,East Asia & Pacific,Lower middle income,1970,54.5,10.7,6.1,2.59,54.5,9.2,7.75,5.16,1.44,1.52,0.74,1.04,0.11,0.22,2.29,2.78,241.0,466.0,55.364
MNG,Mongolia,East Asia & Pacific,Lower middle income,1975,26.42,16.68,12.61,5.49,25.33,14.57,15.23,9.56,2.41,2.56,1.47,1.93,0.23,0.39,4.11,4.88,275.0,535.0,56.796
MNG,Mongolia,East Asia & Pacific,Lower middle income,1980,17.81,17.11,18.1,7.15,16.77,14.86,20.35,11.1,2.81,2.95,2.0,2.44,0.3,0.46,5.11,5.84,317.0,622.0,56.936
MNG,Mongolia,East Asia & Pacific,Lower middle income,1985,9.84,17.16,24.21,8.67,8.84,14.77,25.86,12.06,3.18,3.3,2.56,2.94,0.36,0.5,6.1,6.74,369.0,725.0,58.392
MNG,Mongolia,East Asia & Pacific,Lower middle income,1990,3.46,13.87,33.26,10.49,2.53,12.65,33.02,12.47,3.56,3.64,3.36,3.54,0.43,0.51,7.35,7.69,427.0,835.0,60.268
MNG,Mongolia,East Asia & Pacific,Lower middle income,1995,5.75,11.94,37.45,9.86,4.58,10.74,36.58,11.35,3.35,3.42,3.76,3.92,0.41,0.47,7.51,7.81,487.0,960.0,61.211
MNG,Mongolia,East Asia & Pacific,Lower middle income,2000,6.85,8.17,44.07,11.05,5.54,7.72,41.14,11.58,3.24,3.29,4.39,4.42,0.46,0.48,8.08,8.19,552.0,1090.0,62.869
MNG,Mongolia,East Asia & Pacific,Lower middle income,2005,5.14,7.07,45.06,15.46,4.54,7.15,42.99,14.63,3.21,3.22,4.84,4.8,0.64,0.6,8.68,8.62,637.0,1253.0,65.103
MNG,Mongolia,East Asia & Pacific,Lower middle income,2010,4.35,6.65,44.41,25.39,4.46,6.29,43.9,22.5,3.17,3.14,5.32,5.22,1.04,0.92,9.53,9.28,729.0,1441.0,67.38
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,
MNP,Northern Mariana Islands,East Asia & Pacific,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,Sub-Saharan Africa,Low income,1970,90.69,3.24,0.11,0.03,75.81,8.85,0.32,0.05,0.32,0.85,0.01,0.03,0.0,0.0,0.33,0.88,1885.0,3598.0,41.343
MOZ,Mozambique,Sub-Saharan Africa,Low income,1975,91.55,3.12,0.12,0.03,77.68,8.69,0.35,0.05,0.3,0.8,0.01,0.03,0.0,0.0,0.31,0.83,2092.0,3994.0,42.759
MOZ,Mozambique,Sub-Saharan Africa,Low income,1980,81.0,7.52,0.35,0.06,81.0,7.88,0.36,0.06,0.69,0.69,0.03,0.03,0.0,0.0,0.72,0.73,2373.0,4518.0,43.515
MOZ,Mozambique,Sub-Saharan Africa,Low income,1985,91.93,3.33,0.25,0.04,79.41,8.83,0.65,0.09,0.3,0.77,0.02,0.05,0.0,0.0,0.32,0.83,2561.0,4830.0,43.772
MOZ,Mozambique,Sub-Saharan Africa,Low income,1990,91.3,3.74,0.33,0.07,80.38,8.6,0.86,0.15,0.33,0.75,0.03,0.07,0.0,0.01,0.36,0.83,2543.0,4560.0,45.261
MOZ,Mozambique,Sub-Saharan Africa,Low income,1995,90.5,4.15,0.47,0.11,81.9,7.8,1.1,0.26,0.36,0.7,0.04,0.09,0.01,0.01,0.41,0.8,3075.0,5660.0,47.123
MOZ,Mozambique,Sub-Saharan Africa,Low income,2000,88.32,5.96,0.59,0.11,80.23,9.63,1.22,0.23,0.47,0.8,0.05,0.1,0.01,0.01,0.52,0.91,3552.0,6455.0,48.946
MOZ,Mozambique,Sub-Saharan Africa,Low income,2005,85.11,8.17,0.61,0.13,76.77,11.77,1.56,0.28,0.61,0.95,0.05,0.14,0.01,0.01,0.67,1.11,3864.0,7072.0,50.387
MOZ,Mozambique,Sub-Saharan Africa,Low income,2010,83.44,10.53,0.61,0.23,74.6,13.18,1.84,0.33,0.71,1.06,0.07,0.17,0.01,0.02,0.79,1.24,4134.0,7728.0,52.31
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,1970,72.02,10.06,0.08,0.05,65.27,12.83,0.31,0.17,1.15,1.46,0.02,0.06,0.0,0.01,1.17,1.52,245.0,487.0,50.404
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,1975,70.35,11.31,0.15,0.06,63.26,14.21,0.54,0.31,1.24,1.58,0.03,0.1,0.0,0.02,1.27,1.7,276.0,544.0,52.358
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,1980,70.3,12.07,0.21,0.08,62.99,15.04,0.76,0.43,1.27,1.63,0.03,0.14,0.0,0.02,1.31,1.79,308.0,601.0,54.913
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,1985,69.31,13.12,0.48,0.14,61.82,15.87,1.33,0.67,1.35,1.74,0.07,0.22,0.01,0.03,1.43,1.99,348.0,670.0,57.735
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,1990,68.3,14.14,0.84,0.2,60.8,16.68,1.91,0.87,1.48,1.89,0.11,0.3,0.01,0.04,1.61,2.23,388.0,744.0,59.688
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,1995,66.18,15.25,1.54,0.25,58.47,17.48,3.14,1.0,1.67,2.12,0.19,0.44,0.01,0.05,1.87,2.61,441.0,846.0,60.426
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2000,63.84,16.4,2.33,0.34,54.54,19.12,4.35,1.19,1.81,2.35,0.27,0.56,0.02,0.06,2.1,2.97,510.0,982.0,60.706
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2005,61.43,17.85,3.22,0.38,50.15,21.26,5.53,1.49,1.96,2.61,0.35,0.67,0.02,0.07,2.33,3.35,601.0,1161.0,61.349
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2010,57.82,22.05,4.3,0.52,44.58,24.01,7.02,1.5,2.25,2.91,0.44,0.78,0.03,0.08,2.72,3.77,695.0,1352.0,62.527
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,1970,48.0,12.3,6.69,0.2,36.0,18.3,9.31,0.5,2.22,2.86,0.57,0.81,0.01,0.03,2.8,3.71,156.0,300.0,63.1180487804878
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,1975,40.94,8.37,9.12,0.29,29.92,10.83,12.39,0.64,2.42,2.96,0.79,1.1,0.02,0.05,3.23,4.11,186.0,354.0,64.3905365853659
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,1980,36.67,6.47,11.08,0.46,26.58,7.96,14.31,0.9,2.58,3.07,0.98,1.3,0.03,0.06,3.6,4.44,217.0,416.0,66.9653902439024
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,1985,32.4,5.96,13.01,0.66,23.9,6.82,15.81,1.88,2.79,3.22,1.18,1.5,0.05,0.11,4.02,4.83,243.0,476.0,68.3706829268293
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,1990,25.8,6.1,19.2,0.37,18.3,6.1,23.9,0.88,3.19,3.62,1.58,2.02,0.03,0.06,4.8,5.7,275.0,544.0,69.4048780487805
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,1995,19.46,8.51,20.33,0.45,13.64,8.84,23.92,0.98,3.65,4.01,1.83,2.19,0.03,0.06,5.51,6.26,309.0,610.0,70.3258536585366
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2000,17.58,9.73,15.61,0.61,12.3,10.06,17.75,1.21,3.77,4.11,1.69,1.99,0.04,0.08,5.5,6.17,342.0,666.0,71.6634146341463
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2005,11.93,9.75,24.61,0.94,8.2,9.9,26.86,1.54,4.23,4.48,2.37,2.64,0.07,0.1,6.66,7.22,379.0,740.0,72.4321951219512
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2010,9.87,9.2,35.33,1.64,6.63,9.14,37.72,2.38,4.47,4.69,3.06,3.34,0.11,0.15,7.65,8.19,407.0,801.0,72.9673170731707
MWI,Malawi,Sub-Saharan Africa,Low income,1970,73.2,1.17,0.15,0.05,60.58,4.2,0.48,0.09,0.71,1.13,0.02,0.07,0.0,0.0,0.73,1.2,821.0,1560.0,39.756
MWI,Malawi,Sub-Saharan Africa,Low income,1975,68.8,1.6,0.4,0.09,55.4,4.7,1.0,0.18,0.85,1.3,0.05,0.13,0.0,0.01,0.9,1.44,945.0,1800.0,42.206
MWI,Malawi,Sub-Saharan Africa,Low income,1980,68.91,11.35,0.56,0.09,53.94,11.71,1.48,0.22,1.1,1.55,0.08,0.2,0.0,0.01,1.18,1.75,1114.0,2099.0,44.296
MWI,Malawi,Sub-Saharan Africa,Low income,1985,71.52,8.43,0.02,0.14,55.0,15.59,0.03,0.34,1.1,1.85,0.09,0.22,0.01,0.01,1.19,2.08,1288.0,2424.0,45.606
MWI,Malawi,Sub-Saharan Africa,Low income,1990,64.92,10.26,1.03,0.14,49.98,12.71,2.27,0.31,1.5,2.14,0.14,0.3,0.01,0.01,1.64,2.45,1713.0,3269.0,46.096
MWI,Malawi,Sub-Saharan Africa,Low income,1995,59.32,7.88,1.29,0.17,46.13,11.71,2.79,0.35,1.71,2.38,0.15,0.31,0.01,0.02,1.86,2.71,1842.0,3553.0,45.846
MWI,Malawi,Sub-Saharan Africa,Low income,2000,55.26,6.77,2.13,0.2,42.93,11.23,4.72,0.39,1.93,2.65,0.19,0.38,0.01,0.02,2.12,3.05,2014.0,3870.0,45.09
MWI,Malawi,Sub-Saharan Africa,Low income,2005,49.87,7.22,2.77,0.18,38.68,11.48,5.31,0.33,2.25,2.96,0.23,0.41,0.01,0.01,2.48,3.39,2180.0,4230.0,47.844
MWI,Malawi,Sub-Saharan Africa,Low income,2010,38.56,9.19,5.63,0.16,29.61,12.5,8.67,0.28,3.0,3.66,0.42,0.62,0.01,0.01,3.43,4.29,2370.0,4655.0,55.564
MYS,Malaysia,East Asia & Pacific,Upper middle income,1970,67.3,9.16,1.83,0.31,47.64,15.18,4.06,0.67,1.45,2.39,0.29,0.59,0.02,0.04,1.76,3.02,1929.0,3919.0,64.595
MYS,Malaysia,East Asia & Pacific,Upper middle income,1975,56.77,13.47,3.22,0.42,40.46,19.01,6.5,0.62,2.02,2.86,0.48,0.82,0.03,0.04,2.53,3.72,2273.0,4602.0,66.442
MYS,Malaysia,East Asia & Pacific,Upper middle income,1980,46.15,19.56,5.12,0.47,34.38,22.96,9.66,0.57,2.68,3.29,0.74,1.08,0.04,0.04,3.45,4.41,2703.0,5426.0,68.117
MYS,Malaysia,East Asia & Pacific,Upper middle income,1985,37.57,19.43,8.85,1.26,28.31,22.81,12.98,1.76,3.2,3.75,1.24,1.61,0.09,0.12,4.53,5.48,3226.0,6387.0,69.621
MYS,Malaysia,East Asia & Pacific,Upper middle income,1990,30.25,20.18,14.24,1.78,22.77,21.87,15.86,2.76,3.74,4.18,1.84,2.14,0.15,0.2,5.73,6.53,3927.0,7916.0,70.865
MYS,Malaysia,East Asia & Pacific,Upper middle income,1995,23.22,18.6,20.05,2.39,17.49,19.93,22.15,3.26,4.22,4.59,2.45,2.74,0.19,0.23,6.86,7.56,4619.0,9289.0,71.834
MYS,Malaysia,East Asia & Pacific,Upper middle income,2000,20.04,17.29,26.4,2.3,15.23,17.96,28.08,3.13,4.47,4.78,2.89,3.15,0.19,0.23,7.54,8.16,5429.0,10910.0,72.594
MYS,Malaysia,East Asia & Pacific,Upper middle income,2005,15.47,16.09,29.19,3.44,11.58,16.37,30.6,4.41,4.78,5.03,3.37,3.59,0.29,0.33,8.43,8.94,6251.0,12541.0,73.555
MYS,Malaysia,East Asia & Pacific,Upper middle income,2010,11.97,14.51,34.03,4.93,8.78,14.62,34.53,5.91,5.03,5.22,3.94,4.08,0.41,0.45,9.38,9.75,7158.0,14355.0,74.493
NAM,Namibia,Sub-Saharan Africa,Upper middle income,1970,56.68,7.29,7.43,0.9,49.92,8.79,8.68,1.29,2.28,2.64,0.62,0.71,0.05,0.07,2.95,3.41,153.0,298.0,52.669
NAM,Namibia,Sub-Saharan Africa,Upper middle income,1975,52.06,8.82,8.76,0.95,45.75,10.07,10.26,1.32,2.58,2.92,0.71,0.82,0.05,0.07,3.34,3.8,169.0,333.0,55.369
NAM,Namibia,Sub-Saharan Africa,Upper middle income,1980,46.91,10.49,10.44,1.1,41.37,11.56,12.06,1.44,2.92,3.23,0.84,0.95,0.06,0.07,3.81,4.26,184.0,352.0,57.374
NAM,Namibia,Sub-Saharan Africa,Upper middle income,1985,41.68,11.68,13.13,1.33,36.8,12.58,14.78,1.67,3.32,3.61,1.05,1.17,0.07,0.08,4.44,4.86,205.0,386.0,59.451
NAM,Namibia,Sub-Saharan Africa,Upper middle income,1990,34.49,13.23,16.51,1.58,30.88,13.86,18.07,1.85,3.86,4.08,1.32,1.42,0.08,0.09,5.26,5.59,262.0,500.0,61.608
NAM,Namibia,Sub-Saharan Africa,Upper middle income,1995,29.01,17.6,15.12,1.72,27.06,17.7,16.48,1.79,4.14,4.26,1.25,1.32,0.09,0.09,5.47,5.67,312.0,595.0,58.479
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2000,26.4,21.6,12.9,1.99,25.9,20.9,14.3,1.88,4.26,4.29,1.12,1.17,0.1,0.09,5.48,5.56,365.0,706.0,52.192
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2005,21.87,23.37,15.12,1.89,22.07,22.23,16.19,1.7,4.61,4.58,1.26,1.29,0.09,0.08,5.97,5.95,393.0,760.0,50.931
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2010,19.46,25.06,16.8,1.61,20.92,22.21,17.95,1.45,4.86,4.73,1.38,1.42,0.08,0.07,6.32,6.22,412.0,811.0,56.665
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,63.0292682926829
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,65.2731707317073
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,66.569512195122
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,68.7658536585366
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,70.4853658536585
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,72.009756097561
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,75.1634146341463
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,75.7219512195122
NCL,New Caledonia,East Asia & Pacific,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,77.2591221344293
NER,Niger,Sub-Saharan Africa,Low income,1970,98.37,0.51,0.05,0.05,90.89,3.3,0.1,0.11,0.07,0.38,0.01,0.02,0.0,0.01,0.09,0.41,803.0,1534.0,35.883
NER,Niger,Sub-Saharan Africa,Low income,1975,98.2,0.62,0.04,0.06,91.0,3.42,0.17,0.13,0.08,0.39,0.01,0.04,0.0,0.01,0.09,0.43,902.0,1735.0,36.905
NER,Niger,Sub-Saharan Africa,Low income,1980,97.85,0.75,0.1,0.07,90.88,3.64,0.24,0.17,0.1,0.41,0.02,0.05,0.0,0.01,0.12,0.46,1035.0,2006.0,38.962
NER,Niger,Sub-Saharan Africa,Low income,1985,96.89,1.2,0.14,0.1,89.96,4.11,0.43,0.25,0.14,0.46,0.03,0.07,0.01,0.01,0.17,0.55,1182.0,2316.0,41.241
NER,Niger,Sub-Saharan Africa,Low income,1990,95.49,1.82,0.27,0.13,88.37,4.74,0.79,0.35,0.21,0.55,0.04,0.12,0.01,0.02,0.26,0.69,1360.0,2689.0,43.538
NER,Niger,Sub-Saharan Africa,Low income,1995,93.29,2.89,0.41,0.16,86.05,5.67,1.26,0.44,0.32,0.68,0.06,0.18,0.01,0.02,0.39,0.88,1582.0,3156.0,46.641
NER,Niger,Sub-Saharan Africa,Low income,2000,90.77,4.14,0.6,0.21,83.05,7.04,1.7,0.57,0.44,0.84,0.09,0.24,0.01,0.03,0.54,1.1,1856.0,3727.0,49.928
NER,Niger,Sub-Saharan Africa,Low income,2005,88.72,5.2,0.87,0.29,80.2,8.63,2.05,0.66,0.55,0.99,0.12,0.28,0.01,0.03,0.69,1.3,2183.0,4413.0,53.411
NER,Niger,Sub-Saharan Africa,Low income,2010,87.12,6.87,1.06,0.4,78.16,9.87,2.35,0.74,0.67,1.11,0.15,0.31,0.02,0.04,0.83,1.45,2573.0,5226.0,57.333
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,1970,,,,,,,,,,,,,,,,,,,40.971
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,1975,,,,,,,,,,,,,,,,,,,43.187
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,1980,,,,,,,,,,,,,,,,,,,45.333
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,1985,,,,,,,,,,,,,,,,,,,46.127
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,1990,,,,,,,,,,,,,,,,,,,45.9
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,1995,,,,,,,,,,,,,,,,,,,45.854
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2000,,,,,,,,,,,,,,,,,,,46.267
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2005,,,,,,,,,,,,,,,,,,,48.252
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2010,,,,,,,,,,,,,,,,,,,50.896
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,1970,63.32,8.81,1.6,0.38,53.9,8.21,3.84,4.34,1.46,1.98,0.13,0.5,0.02,0.17,1.62,2.65,374.0,720.0,53.519
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,1975,63.06,8.85,1.87,0.92,50.9,8.67,3.93,5.26,1.51,2.12,0.19,0.55,0.04,0.21,1.74,2.88,432.0,836.0,56.319
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,1980,62.82,8.83,2.12,1.92,47.95,9.03,4.1,6.62,1.57,2.28,0.27,0.67,0.08,0.27,1.92,3.21,510.0,992.0,58.347
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,1985,61.34,9.0,2.22,3.82,44.79,9.28,4.39,8.61,1.68,2.46,0.4,0.83,0.16,0.35,2.24,3.63,594.0,1153.0,60.761
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,1990,50.27,10.38,5.43,5.62,41.4,9.22,6.13,9.25,2.29,2.68,0.77,1.03,0.23,0.37,3.29,4.09,680.0,1315.0,64.293
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,1995,43.11,11.44,7.57,6.9,36.69,9.58,7.83,9.54,2.7,2.95,1.03,1.22,0.28,0.38,4.02,4.56,793.0,1534.0,67.344
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2000,34.57,12.61,10.26,8.25,31.55,9.93,9.73,9.86,3.2,3.25,1.36,1.43,0.33,0.4,4.89,5.08,921.0,1790.0,69.527
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2005,27.97,13.71,12.31,9.52,27.38,10.22,11.61,9.82,3.59,3.5,1.58,1.56,0.38,0.4,5.55,5.46,1096.0,2135.0,71.195
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2010,23.47,13.99,14.59,11.11,23.14,10.17,13.78,10.96,3.9,3.78,1.82,1.78,0.45,0.44,6.17,6.0,1319.0,2579.0,72.428
NLD,Netherlands,Europe & Central Asia,High income: OECD,1970,2.75,46.76,8.7,2.57,2.86,40.17,9.1,4.7,5.75,5.71,1.83,2.08,0.15,0.24,7.72,8.03,3675.0,7185.0,73.5856097560976
NLD,Netherlands,Europe & Central Asia,High income: OECD,1975,2.43,39.93,16.79,3.2,2.52,33.76,20.93,5.44,5.73,5.71,2.29,2.65,0.18,0.28,8.2,8.64,4043.0,7902.0,74.4987804878049
NLD,Netherlands,Europe & Central Asia,High income: OECD,1980,2.2,33.38,22.45,4.34,2.23,27.62,27.88,7.04,5.76,5.75,2.73,3.15,0.25,0.36,8.74,9.25,4383.0,8533.0,75.7431707317073
NLD,Netherlands,Europe & Central Asia,High income: OECD,1985,2.06,24.84,28.06,6.19,1.96,20.16,32.9,9.18,5.78,5.79,3.26,3.65,0.34,0.47,9.39,9.91,4719.0,9168.0,76.2846341463415
NLD,Netherlands,Europe & Central Asia,High income: OECD,1990,1.89,20.88,31.35,8.09,1.75,16.83,35.75,11.05,5.81,5.82,3.58,3.95,0.43,0.56,9.83,10.34,5083.0,9884.0,76.8780487804878
NLD,Netherlands,Europe & Central Asia,High income: OECD,1995,1.7,17.26,33.13,9.92,1.61,14.03,35.81,12.9,5.83,5.84,3.85,4.14,0.53,0.66,10.2,10.63,5426.0,10579.0,77.4046341463415
NLD,Netherlands,Europe & Central Asia,High income: OECD,2000,1.37,14.53,36.77,11.78,1.38,12.16,39.31,14.58,5.85,5.86,4.14,4.38,0.62,0.74,10.6,10.98,5682.0,11109.0,77.9878048780488
NLD,Netherlands,Europe & Central Asia,High income: OECD,2005,3.91,10.74,35.02,13.66,3.73,8.92,37.29,16.56,5.72,5.71,4.22,4.44,0.71,0.83,10.66,10.98,5826.0,11427.0,79.3463414634146
NLD,Netherlands,Europe & Central Asia,High income: OECD,2010,0.0,10.45,36.46,16.2,0.0,8.78,37.96,19.12,5.95,5.95,4.5,4.69,0.84,0.96,11.29,11.6,5965.0,11711.0,80.7024390243902
NOR,Norway,Europe & Central Asia,High income: OECD,1970,0.6,76.98,7.07,1.21,0.6,71.3,8.31,3.56,6.96,6.96,0.85,1.1,0.12,0.22,7.93,8.27,1187.0,2311.0,74.0880487804878
NOR,Norway,Europe & Central Asia,High income: OECD,1975,1.6,71.76,9.2,1.61,1.8,65.9,10.59,4.24,6.89,6.87,1.05,1.3,0.16,0.27,8.09,8.44,1254.0,2442.0,74.8175609756098
NOR,Norway,Europe & Central Asia,High income: OECD,1980,1.6,65.7,11.64,2.79,1.8,60.0,13.09,5.28,6.88,6.87,1.36,1.61,0.23,0.34,8.47,8.83,1315.0,2557.0,75.6717073170732
NOR,Norway,Europe & Central Asia,High income: OECD,1985,0.8,49.99,18.36,3.8,0.9,45.48,20.09,6.67,6.94,6.93,2.08,2.31,0.32,0.43,9.34,9.67,1376.0,2673.0,75.9168292682927
NOR,Norway,Europe & Central Asia,High income: OECD,1990,0.09,37.29,23.54,7.36,0.07,33.77,25.48,9.15,6.99,6.99,2.72,2.93,0.47,0.55,10.19,10.47,1435.0,2784.0,76.5373170731707
NOR,Norway,Europe & Central Asia,High income: OECD,1995,0.24,30.52,26.98,7.85,0.22,27.43,29.7,9.99,6.86,6.86,3.12,3.33,0.54,0.61,10.53,10.8,1501.0,2920.0,77.7365853658537
NOR,Norway,Europe & Central Asia,High income: OECD,2000,0.34,24.53,29.64,10.58,0.31,21.86,32.41,12.23,6.76,6.75,3.55,3.72,0.69,0.73,11.0,11.21,1568.0,3063.0,78.6341463414634
